title,brand,price,url,img,description,source,sold
McCabe McCarty London &#8216;Tank&#8217; White Gold &#038; Diamond,Other,5750,https://watchesofknightsbridge.com/product/mccabe-mccarty-london-tank-white-gold-diamond/,https://watchesofknightsbridge.com/wp-content/uploads/2025/09/CUR407.jpg,"A McCabe McCarty London White Gold & Diamond wristwatch in Tank form, circa 1970s. The watch features a manual-wind calibre 841 by Jaeger-LeCoultre, white Roman numeral dial and blue cabochon crown. The case features original factory pavé-set diamonds with matching diamond-set deployant clasp in white & rose gold. McCabe McCarty, founded in 1973 by goldsmiths Peter McCabe and David McCarty. Peter McCabe was trained at the Central School of Arts & Crafts, and David McCarthy was apprenticed to the",Watches of Knightsbridge,False
Tudor Submariner Snowflake Ghost 7016/0,Tudor,7500,https://watchesofknightsbridge.com/product/tudor-submariner-snowflake-ghost-7016-0/,https://watchesofknightsbridge.com/wp-content/uploads/2025/04/CUR301.jpg,"1971 Tudor Submariner Snowflake, reference 7016/0. This example shows typical ageing for this particular reference & period. Often referred to as a Bubble dial, it features a strong luminous patina and beautiful Ghost bezel. The watch has just been serviced by an independent watchmaker. The case and bracelet remain unpolished.",Watches of Knightsbridge,False
Gerald Genta Disney Automatic G.3487.7,Other,7500,https://watchesofknightsbridge.com/product/gerald-genta-disney-automatic-g-3487-7/,https://watchesofknightsbridge.com/wp-content/uploads/2024/10/CUR161.jpg,"Gerald Genta Disney Automatic wristwatch, reference G.3487.7, circa 1990s. This example features Mickey Mouse depicted on a Mother of Pearl dial with Roman numerals and a faceted crystal. The watch is complimented by a new Molequin leather strap (original GG strap included) and original Gerald Genta pin buckle.",Watches of Knightsbridge,False
Piaget &#8220;TV&#8221; Yellow Gold 9751,Piaget,4500,https://watchesofknightsbridge.com/product/piaget-tv-yellow-gold-9751/,https://watchesofknightsbridge.com/wp-content/uploads/2025/03/CUR314.jpg,,Watches of Knightsbridge,False
Antiquarius Classic Ebony Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-ebony-leather-classic-triple-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/07/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-SUPERLUXE-SOFT-GRAPHITE-01-38X38-WEB.jpg,Antiquarius Classic Watch Roll In Ebony Leather Our Classic watch roll made using our “double soft” leather inspired by the interiors of high-performance cars. This leather is silky and super soft to the touch with a lovely uneven pebble grain. The triple watch roll includes a single which can be removed and used on its own. A versatile design that can be used for traveling or as decorative watch storage at home or in the safe. The underside of the roll is flat to prevent your watches from rolli,Watches of Knightsbridge,False
Antiquarius Vintage Olive Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-vintage-olive-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-VINTAGE-SOFT-OLIVE-01-web-1.jpg,Antiquarius Vintage Watch Roll In Olive Leather Our Vintage watch rolls are distressed using a variation of hand applied techniques using a combination of oils and waxes. The triple watch roll includes a single which can be removed and used on its own. A versatile design that can be used for traveling or as decorative watch storage at home or in the safe. The underside of the roll is flat to prevent your watches from rolling which can inevitably cause damage. By using the finest leathers and tec,Watches of Knightsbridge,False
Antiquarius Vintage Navy Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-vintage-navy-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-VINTAGE-SOFT-NAVY-01-web-1.jpg,Antiquarius Vintage Watch Roll In Rich Navy Leather Our Vintage watch rolls are distressed using a variation of hand applied techniques using a combination of oils and waxes. The triple watch roll includes a single which can be removed and used on its own. A versatile design used for traveling or a decorative watch storage on a bedside table. The underside of the roll is flat to prevent your watches from rolling which can inevitably cause damage. By using the finest leathers and techniques we gu,Watches of Knightsbridge,False
Antiquarius Classic Ebony Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-ebony-leather-classic-single-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/07/ANTIQUARIUS-SINGLE-WATCH-POUCH-SUPERLUXE-SOFT-GRAPHITE01-EDIT-WEB-1.jpg,Antiquarius Classic Watch Roll In Ebony Leather Our Classic watch roll made using our “double soft” leather inspired by the interiors of high-performance cars. This leather is silky and super soft to the touch with a lovely uneven pebble grain. A versatile design that can be used for traveling or as decorative watch storage at home or in the safe. The underside of the roll is flat to prevent your watches from rolling which can inevitably cause damage. By using the finest leathers and techniques ,Watches of Knightsbridge,False
Antiquarius Vintage Olive Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-vintage-olive-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-SINGLE-WATCH-POUCH-VINTAGE-SOFT-OLIVE01-web.jpg,Antiquarius Vintage Watch Roll In Olive Leather Our Vintage watch rolls are distressed using a variation of hand applied techniques using a combination of oils and waxes. A versatile design that can be used for traveling or as decorative watch storage at home or in the safe. The underside of the roll is flat to prevent your watches from rolling which can inevitably cause damage. By using the finest leathers and techniques we guarantee your watch roll will only look better in years to come. Antiq,Watches of Knightsbridge,False
Antiquarius Vintage Navy Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-vintage-navy-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-SINGLE-WATCH-POUCH-VINTAGE-SOFT-NAVY01-web.jpg,Antiquarius Vintage Watch Roll In Rich Navy Leather Our Vintage watch rolls are distressed using a variation of hand applied techniques using a combination of oils and waxes. A versatile design that can be used for traveling or as decorative watch storage at home or in the safe. The underside of the roll is flat to prevent your watches from rolling which can inevitably cause damage. By using the finest leathers and techniques we guarantee your watch roll will only look better in years to come. A,Watches of Knightsbridge,False
Antiquarius Graphite Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-graphite-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-FREEHAND-WAXED-PEWTER-01-web-1.jpg,"Antiquarius Hand-Tipped Watch Roll in Graphite Grey Leather Our Hand-Tipped watch roll made using a superb quality leather and a unique finishing process referred to as “tipping”. Our watch rolls are hand crafted and made with luxurious leather combining rich depth of colour with a soft buttery touch, embossed with the Antiquarius Logo. They are lined with matching black faux suede for long lasting purposes and durability, and feature quality gun metal colour buttons. The triple watch roll inclu",Watches of Knightsbridge,False
Antiquarius Chocolate Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-chocolate-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/07/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-HAND-TIPPED-CHOCOLATE-01-38X38-WEB.jpg,"Antiquarius Hand-Tipped Watch Roll In Chocolate Brown Leather Our Hand-Tipped watch roll made using a superb quality leather and a unique finishing process referred to as “tipping”. Our watch rolls are hand crafted and made with luxurious leather combining rich depth of colour with a soft buttery touch, embossed with the Antiquarius Logo. They are lined with matching black faux suede for long lasting purposes and durability, and feature quality gun metal colour buttons. The triple watch roll inc",Watches of Knightsbridge,False
Antiquarius Camel Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-camel-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/07/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-HAND-TIPPED-CAMEL-01-web-38x38-web-1.jpg,"Antiquarius Hand-Tipped Watch Roll In Camel Colour Leather Our Hand-Tipped watch roll made using a superb quality leather and a unique finishing process referred to as “tipping”. Our watch rolls are hand crafted and made with luxurious leather combining rich depth of colour with a soft buttery touch, embossed with the Antiquarius Logo. They are lined with matching black faux suede for long lasting purposes and durability, and feature quality gold plated buttons. The triple watch roll includes a ",Watches of Knightsbridge,False
Antiquarius Graphite Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-graphite-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-SINGLE-WATCH-POUCH-FREEHAND-WAXED-PEWTER01-web.jpg,"Antiquarius Hand-Tipped Watch Roll in Graphite Grey Leather Our Hand-Tipped watch roll made using a superb quality leather and a unique finishing process referred to as “tipping”. Our watch rolls are hand crafted and made with luxurious leather combining rich depth of colour with a soft buttery touch, embossed with the Antiquarius Logo. They are lined with matching black faux suede for long lasting purposes and durability, and feature quality gun metal colour buttons. A versatile design that can",Watches of Knightsbridge,False
Antiquarius Chocolate Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-chocolate-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/07/ANTIQUARIUS-SINGLE-WATCH-POUCH-HAND-TIPPED-CHOCOLATE01-EDIT-WEB-1.jpg,"Antiquarius Hand-Tipped Watch Roll In Chocolate Brown Leather Our Hand-Tipped watch roll made using a superb quality leather and a unique finishing process referred to as “tipping”. Our watch rolls are hand crafted and made with luxurious leather combining rich depth of colour with a soft buttery touch, embossed with the Antiquarius Logo. They are lined with matching black faux suede for long lasting purposes and durability, and feature quality gun metal colour buttons. A versatile design that c",Watches of Knightsbridge,False
Antiquarius Camel Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-camel-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/07/ANTIQUARIUS-SINGLE-WATCH-POUCH-HAND-TIPPED-CAMEL01jpg-EDIT-WEB-1.jpg,"Antiquarius Hand-Tipped Watch Roll In Camel Colour Leather Our Hand-Tipped watch roll made using a superb quality leather and a unique finishing process referred to as “tipping”. Our watch rolls are hand crafted and made with luxurious leather combining rich depth of colour with a soft buttery touch, embossed with the Antiquarius Logo. They are lined with matching black faux suede for long lasting purposes and durability, and feature quality gold plated buttons. A versatile design that can be us",Watches of Knightsbridge,False
Antiquarius Rose Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-rose-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/09/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-SADDLESTRAP-HEMA-ROSE-01-web4.jpg,"Antiquarius Veg Tan Watch Roll in Rose Colour Leather Antiquarius Veg Tan leather is soft and durable, tanned in the traditional way using natural tannins from oak bark. The leather is hand-finished and hand-dyed using simple tools and time-honoured techniques. Each hide is coloured using 100% natural dyes derived from plants such as mulberry leaf, jasmine, indigo, and palm tree. This is one of the first Veg tanned leathers that is re-tanned and finished solely using natural tannins and dyes. Em",Watches of Knightsbridge,False
Antiquarius Tiffany Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-tiffany-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/09/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-SADDLESTRAP-INDIGO-BLUE-01-WEB.jpg,"Antiquarius Veg Tan Watch Roll in Tiffany Blue Leather Antiquarius Veg Tan leather is soft and durable, tanned in the traditional way using natural tannins from oak bark. The leather is hand-finished and hand-dyed using simple tools and time-honoured techniques. Each hide is coloured using 100% natural dyes derived from plants such as mulberry leaf, jasmine, indigo, and palm tree. This is one of the first Veg tanned leathers that is re-tanned and finished solely using natural tannins and dyes. E",Watches of Knightsbridge,False
Antiquarius Orange Triple Leather Watch Roll,Other,225,https://watchesofknightsbridge.com/product/antiquarius-orange-triple-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/09/ANTIQUARIUS-TRIPLE-WATCH-POUCHES-SADDLESTRAP-REDWOOD-ORANGE-01-WEB.jpg,"Antiquarius Veg Tan Watch Roll in Orange Leather Antiquarius Veg Tan leather is soft and durable, tanned in the traditional way using natural tannins from oak bark. The leather is hand-finished and hand-dyed using simple tools and time-honoured techniques. Each hide is coloured using 100% natural dyes derived from plants such as mulberry leaf, jasmine, indigo, and palm tree. This is one of the first Veg tanned leathers that is re-tanned and finished solely using natural tannins and dyes. Embosse",Watches of Knightsbridge,False
Antiquarius Rose Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-rose-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-SINGLE-WATCH-POUCH-SADDLESTRAP-HEMA-ROSE01-web.jpg,"Antiquarius Veg Tan Watch Roll in Rose Colour Leather Antiquarius Veg Tan leather is soft and durable, tanned in the traditional way using natural tannins from oak bark. The leather is hand-finished and hand-dyed using simple tools and time-honoured techniques. Each hide is coloured using 100% natural dyes derived from plants such as mulberry leaf, jasmine, indigo, and palm tree. This is one of the first Veg tanned leathers that is re-tanned and finished solely using natural tannins and dyes. Em",Watches of Knightsbridge,False
Antiquarius Tiffany Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-tiffany-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-SINGLE-WATCH-POUCH-SADDLESTRAP-INDIGO-BLUE01-web.jpg,"Antiquarius Veg Tan Watch Roll in Tiffany Blue Leather Antiquarius Veg Tan leather is soft and durable, tanned in the traditional way using natural tannins from oak bark. The leather is hand-finished and hand-dyed using simple tools and time-honoured techniques. Each hide is coloured using 100% natural dyes derived from plants such as mulberry leaf, jasmine, indigo, and palm tree. This is one of the first Veg tanned leathers that is re-tanned and finished solely using natural tannins and dyes. E",Watches of Knightsbridge,False
Antiquarius Orange Single Leather Watch Roll,Other,80,https://watchesofknightsbridge.com/product/antiquarius-orange-single-leather-watch-roll/,https://watchesofknightsbridge.com/wp-content/uploads/2022/08/ANTIQUARIUS-SINGLE-WATCH-POUCH-SADDLESTRAP-REDWOOD-ORANGE01-web.jpg,"Antiquarius Veg Tan Watch Roll in Orange Leather Antiquarius Veg Tan leather is soft and durable, tanned in the traditional way using natural tannins from oak bark. The leather is hand-finished and hand-dyed using simple tools and time-honoured techniques. Each hide is coloured using 100% natural dyes derived from plants such as mulberry leaf, jasmine, indigo, and palm tree. This is one of the first Veg tanned leathers that is re-tanned and finished solely using natural tannins and dyes. Embosse",Watches of Knightsbridge,False
